,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject16_1.edf,1.6784296169948314,1.662820715860163,1.7644769594532137,1.7680633348796377,1.6977013244730292,1.7113418676037946,1.785255793197552,1.7943469069295155,1.7799965653896686,1.7729586278110148,1.787454755555072,1.8087521927599688,1.7820420786924547,1.7814951155065406,1.7962686773740346,1.7926357468149117,1.7618102294356783,1.7766683911048957,1.7759501994486615,1.7556468989970906
Subject17_1.edf,1.7788876253669033,1.7650306477088955,1.7921770929637981,1.772118275439796,1.7563361726558167,1.709500195215552,1.7584171445033652,1.7751434163465356,1.7785843493451512,1.7690071577990492,1.7667581499305136,1.8067960472588598,1.778549047496949,1.767258334034464,1.7928702186862373,1.7727333863116164,1.765996732831308,1.7483808713888191,1.7816200645053248,1.7578900946481104
Subject18_1.edf,1.7914273869934871,1.7685825982552932,1.784537057927738,1.8078717032668996,1.6956214575506585,1.7544932120653995,1.7596031252745052,1.7916851177025022,1.7895357884257508,1.7843170440288354,1.775531453470872,1.7920491964212462,1.8011717221514763,1.781894095340211,1.784157097936896,1.787541783957494,1.7993148418467892,1.7880265327292697,1.783396161304437,1.7577875719010916
Subject19_1.edf,1.8656213449323265,1.8371866353276791,1.8551897576281933,1.837844350551543,1.8541068268357541,1.876213817917787,1.8470230927154503,1.869367111495286,1.851202790362556,1.8543149565874664,1.8229441958974197,1.8282929775037668,1.8717571847472587,1.8445421512748066,1.8757833296095148,1.8528433211154756,1.8431777344149898,1.8565567079453817,1.8545775898307968,1.8749045564017635
Subject20_1.edf,1.8179448952113106,1.7898734774024758,1.8545674349391914,1.860529721929583,1.8961304174371276,1.8640495113900333,1.7871411014495557,1.8043866052984092,1.8344651609603484,1.7788759502108977,1.8529664747666765,1.7947134885702005,1.8321450493916513,1.8110929605038668,1.8235711341871286,1.7828183726253175,1.7716287761921998,1.7961420105760681,1.8163175611691242,1.8189202533941558
Subject21_1.edf,1.7139335359979024,1.688669630910437,1.782261722531164,1.8032871087731215,1.76179247679224,1.729822771944558,1.7822307445993284,1.7691880035282619,1.7957293590838825,1.7970282694724102,1.7977966652442934,1.7960715560329015,1.8006570526188448,1.8047305002807177,1.8125912841222684,1.8035418381281472,1.7846645342296084,1.809520103421598,1.8120409179862875,1.742687249630367
Subject22_1.edf,1.8366815147523117,1.8662853590979156,1.832952042211539,1.8471339408647758,1.8001726339564157,1.8679280287422049,1.8391921494435375,1.7657695550787629,1.8149295435715083,1.8438508375351932,1.8377627535115275,1.8406355048694512,1.8614351534824323,1.8433461976031513,1.864238791718948,1.830808233292322,1.8250921651984486,1.8290031225716021,1.849721567351112,1.8364023412063448
Subject23_1.edf,1.7264445320470807,1.6898796824386177,1.8067760858310045,1.7897785704376221,1.8075173771164414,1.731195673753678,1.8272935573389115,1.82362753267578,1.8121452940437046,1.81302307358892,1.826905526931121,1.8331922785714754,1.822897748826944,1.8252925916779905,1.8410689944016905,1.838601579768884,1.8005040867557855,1.8137619950090782,1.8252439080183942,1.79363250505385
Subject24_1.edf,1.6905503556801182,1.718395756260674,1.807283304757911,1.7639228253346553,1.6786886708785624,1.6893823982346619,1.7545740316181992,1.7306754292186572,1.7822742432352807,1.7704382320470897,1.7765976126953076,1.8109346479833606,1.8022084522309982,1.816423947488246,1.8045234203496647,1.8041359087962008,1.8067309263915738,1.7836785715630539,1.8071500531949696,1.7581172395679752
Subject25_1.edf,1.5651850703376193,1.5510033425104353,1.781389133996431,1.7724372311097012,1.7230879632861318,1.6815367980173903,1.8338544011281779,1.7542713411567472,1.8412982696300695,1.7953148676862682,1.8367425170546559,1.8165465812323003,1.857317995889693,1.8481841824576717,1.849551041023581,1.8514723572489935,1.7778925305369289,1.8330730296426059,1.8518710846927047,1.823311980647406
Subject26_1.edf,1.6723419534566786,1.6865411346317447,1.747422750836592,1.7586939895469043,1.687009189605936,1.6796111284294113,1.7784239932834627,1.762422723947669,1.763395599588687,1.7589269400232521,1.773431832158496,1.7714023212432362,1.8074904103921061,1.7769710298932946,1.8203722049979156,1.8223329195165325,1.7472055902516037,1.7676182827211686,1.8051455393099216,1.6967347031117428
Subject27_1.edf,1.7376221612915839,1.8450358899457113,1.804096954033046,1.8233307683168865,1.7568177368101194,1.8653262797780836,1.7893838160062363,1.8243499004387789,1.7867926043279918,1.8181611635195427,1.784860837638725,1.795054285047136,1.7856442176997158,1.8070900796301372,1.790778555433798,1.7969565498711069,1.8051052492742474,1.8128217740406336,1.7922262842626193,1.8249973405360036
Subject28_1.edf,1.7708548416805179,1.800126087475939,1.7759684023640325,1.8062261365259982,1.7804972334860045,1.795478501600155,1.8091454014156048,1.7947377360774723,1.8182419797554863,1.8156364606370134,1.8511732377123726,1.7242492206950557,1.830399343949058,1.8226990035788158,1.8368090847868475,1.8496930055595073,1.7769566190557406,1.8141136735309658,1.8134174372829546,1.803452485130459
Subject29_1.edf,1.7137373970802465,1.7537188184686712,1.8092788534025603,1.8263599797278052,1.7709631987311232,1.7740538171242133,1.8471682372051548,1.8417844316162288,1.8333382159941445,1.8462722547972215,1.8126167999319893,1.863450968900244,1.853374339284464,1.791862337916358,1.8681302464319938,1.8772939806743714,1.836971958598341,1.847241749880176,1.8621670391822807,1.7873550557722548
Subject30_1.edf,1.8390152458780569,1.8555104301719934,1.8352580338217144,1.847198244798829,1.800611074036076,1.762954626980448,1.8198698813048917,1.7811624706335238,1.8323523627739777,1.8179282705246793,1.8234681322130215,1.866926858595052,1.8339315579275701,1.8390935928029049,1.837739929020341,1.8440445140719428,1.811135127620255,1.8435871212268948,1.8300417274020613,1.822741787553415
Subject31_1.edf,1.668931044254404,1.616442282617565,1.7208448171853514,1.764097943337953,1.692233354960257,1.7026637824461068,1.759294122567927,1.6742626663069076,1.7746339692873467,1.6973173727254087,1.6774989461378218,1.702605034149195,1.7575272139869182,1.7510655951002638,1.7910491778290383,1.8172613972009075,1.7147711624904132,1.7744330422351549,1.7401409545849225,1.796759855930423
Subject32_1.edf,1.7979347903868053,1.7628003818911242,1.799964403407676,1.8012481900452268,1.7282955582974786,1.6940930191553625,1.8104403063179604,1.8262374584679077,1.8143952056845756,1.8225788130135967,1.8234843162065155,1.8460338231879574,1.834089603754652,1.8310237227400574,1.8735713325014534,1.857053023142274,1.806321810513167,1.8159360182310726,1.8265955182056894,1.785694206388313
Subject33_1.edf,1.7630480651196605,1.7514793855262787,1.7954202331505533,1.7774572470384808,1.723722632919781,1.7826645045349627,1.8140964594008362,1.8010436071995386,1.8190948982520814,1.8163918838248905,1.8189109910301633,1.8410149898617638,1.8449483266508633,1.8438104020750912,1.86035915173991,1.8547157894264272,1.8002759697992032,1.8082474647115494,1.8427387716517394,1.768476362626033
Subject34_1.edf,1.7766749223177754,1.7940568507139072,1.8018346876286901,1.827532655058017,1.7614293850542262,1.7987183688025923,1.8250810410452807,1.8113830131435615,1.806056965000498,1.8130509156407117,1.809077985212419,1.8171968614105913,1.7996654705203736,1.7956889236588942,1.81770315844971,1.8191418791374834,1.8146817509945494,1.800253544221544,1.7902308877394617,1.775904811385961
Subject35_1.edf,1.734030101388614,1.7621208385460199,1.7286922264055176,1.7419049822167636,1.7079416319819547,1.736264850660099,1.7297986674883956,1.6737996168719749,1.743655135676392,1.7473916655165218,1.7681788910181533,1.6720719148175132,1.7476804030757438,1.7281440483099788,1.8021775359837662,1.7526392867174507,1.755894844701119,1.7254097219021454,1.7397475192934369,1.7359309365709052
