,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject15,42.349391129662244,47.65897213723488,72.44938270133424,77.01829599868832,65.25297635355004,36.55367992183267,46.77284267776072,45.47930959964877,74.58825837381039,92.58117210709506,56.2065678173675,28.349058631860167,111.75622926469153,65.25416042261627,64.60285468049673,42.9167968946247,72.13785314029312,67.38837304650731,70.04122373811072,16.059574551004832
Subject16,26.53670694397574,29.196464634278247,33.481054626706,35.047805954031936,21.52172564796056,22.633893352239998,27.635453288148177,29.00905912821966,37.97716142419231,37.12830055742622,23.491464132227048,23.731378101967255,35.14061715677869,35.08803496602762,40.047832837845554,44.59791813105338,37.604466570138484,43.95354864817202,43.3906794494649,11.37234629669676
Subject17,18.209325385431878,16.4372569312534,23.9656154091251,34.17750804794656,15.744985980953995,19.06347909715142,16.38750547693052,25.256107240500057,38.09535683862406,44.87439902483192,13.370901499838908,111.3121211834086,29.448804537449305,32.01310162106236,47.95497923630043,38.03435450873863,39.892619864854176,56.413867212079495,33.11270829815811,6.777213288489116
Subject18,16.884188606028662,18.022133258096737,38.88652639374144,33.653530896917005,14.832256946902012,20.16773896978067,19.57748522616207,28.220764338199842,46.88478007755412,44.20272875199004,14.691173170807536,23.524474250067243,50.84181750871499,44.942677510980936,53.72700415149122,49.64046941339555,40.73921135131399,56.159951856971375,59.0347765379045,3.4596610446196436
Subject19,24.168736969015043,23.091779311617554,21.876079776996615,24.510525021936033,11.05313322708647,13.122074901108205,17.621526682113043,48.34139257318226,25.640932996775483,22.589301052996934,18.25174320982498,22.680336114009656,30.731812080024213,28.638953073398604,11.910662840120212,18.80257193374467,32.83874761048262,28.06153459568165,29.95639571976451,6.145873379029483
Subject20,23.93156419473183,19.175552815899827,26.843104039555048,25.643936368403462,12.685769274310887,16.38967215219461,165.6159360979819,22.247780271140552,39.66237003300116,44.28675329246896,20.09494598627341,19.949177687898445,28.531946938064547,31.453405441506398,29.89361560624927,30.90679876013991,49.91957994212235,46.74709164753879,41.125446094432,9.319563418175964
Subject21,101.13090963612102,35.69445244021342,44.129909682335786,103.42750543685578,39.49632933449654,35.82458544788493,38.544646118765925,85.74829153684647,58.59018833571346,77.22815667740527,34.429037030598806,32.05247876430424,46.39596273992407,48.4322615168113,42.418325141800516,43.92608565896366,54.77070781949826,75.89643048801732,51.66998468048375,15.08352774749072
Subject22,16.350771299489118,26.17688797118153,33.307434940201304,73.3021262529377,20.321169725475738,12.45353517953503,14.257943820335049,90.38884846091156,28.333214308323203,44.26511570590862,15.949978794775603,53.08041912175094,21.821284966606374,28.793922862831433,32.610264893101935,59.87235821540061,49.52773231441091,39.801914544917295,33.26628642925184,5.079778130064559
Subject23,34.89935016973224,40.267691895888596,52.80906953724349,51.25144690608802,39.24554360014142,28.096561082121397,34.76076572834264,28.507502757998836,48.212503769792484,51.83834669112509,23.249733299287232,26.66869420449348,58.60892905842539,65.12314369411683,50.73223249707173,67.37454686418678,54.043735036511976,64.5851206696302,113.20408589470314,6.075531652286112
Subject24,20.426241624288398,23.254880709843576,20.67792007302795,32.41905682047707,14.574164460089301,24.45856455345596,20.178680061139996,29.271863981752748,28.669131668980036,32.5627884112685,14.317187655539941,11.602580687087498,29.140932057873403,23.859937003553544,22.145483633904234,18.047451888847867,27.83356608577574,32.66377434809201,25.234722716335117,8.903885456003236
Subject25,61.51455218152806,83.99924534942838,77.48860795144596,80.19721419307567,36.98274539804483,33.75311133459358,50.363537768105026,51.069850774855816,96.10661479229657,120.36423487359755,42.55156996892393,42.93490747625918,108.39825318452597,103.66037938621764,51.64775762850828,75.69015204218967,83.32816983476661,112.75551784528541,108.66082204950746,26.89547953264927
Subject26,16.28934920958806,20.779077849934673,23.247724192755545,26.229740134991186,22.891458048620112,14.235207346345323,20.803775905886837,18.43991833751012,28.949818712852164,45.17095860549813,21.384709237552965,18.738782485486464,35.416493845463386,43.332025754067566,52.364882891727675,56.981544522564334,28.237466965080515,32.258762392028665,51.21728441810831,4.516888887049995
Subject27,31.478771637407874,26.782984157035973,38.591751034868025,35.30964941547122,23.39674032460036,14.489189556689988,14.482510991182144,11.339805952626861,27.8683498361638,25.159915500952746,12.095934554473684,11.877268096336735,23.432320425810246,16.626120796234925,24.051257667267212,20.172679477361733,43.47397017277421,30.497898504673667,20.26750190583735,4.682850074983273
Subject28,18.19703849276082,19.24697250753203,39.07326711547599,38.26690218902453,19.239289076297815,71.9233431154439,27.99297995859799,27.190443325896165,48.67495197509227,41.42886693994235,14.529893451951493,22.709072234283017,35.443440561276525,38.11184675379164,34.65697276993094,57.2419363272731,51.309304499427185,43.51902668332066,42.39731255897167,3.400859733935437
Subject29,22.325662219789074,23.32179899177562,27.713825808831814,29.15737177782079,17.730140041670534,20.73483796423766,119.56545800353592,26.443470723577967,33.83168530538853,42.08252612848785,21.761029065501305,23.576184227662566,45.05881150331817,60.509551667800196,44.79192526760543,47.62099774489223,32.779956658677555,44.809566962427326,49.99028897665745,9.144208248564176
Subject30,10.944337565847253,14.596561309354056,19.368377829322778,18.683895148065712,7.794446771134257,16.971097076684263,22.58789795841497,22.70363877730222,38.098818630791214,58.057922371621586,12.24725362821136,8.828076035140432,36.23191214799473,43.84158267499354,30.18553168933049,28.62743753415664,27.434271673866668,31.65124439703782,49.89578365434534,5.07194593849361
Subject31,13.24859289333962,21.185495524626496,14.167328140586458,19.84353110104785,11.546359725895192,14.615934974991351,16.45796864499765,22.681944380356494,23.79890697943144,34.27503404000174,14.042210863455676,15.888159517975748,22.555689939888055,27.953348878719027,19.028938438369543,19.338017395097786,21.183269194014922,29.111981475924537,35.316238045163615,7.289094396787739
Subject32,32.93806215167923,57.90177933000677,43.026959477123626,44.41972601635337,28.83575038994522,41.81617355888427,26.045413963364922,29.90727056864305,48.43380363039889,53.18167274612083,25.130860278273452,88.03359520556485,50.837322083590095,69.51174854563608,42.11956340418083,49.96060916177282,47.00406845253673,63.57189314785876,68.78805710234205,12.517288329452532
Subject33,33.69280540724592,35.19445224278786,40.095451901874185,42.33763995726541,43.45583307368166,24.510118500138347,27.11483169347343,31.227259556423583,39.91487549882065,39.25642207884907,24.484134481140877,30.14315748594647,37.03016316203564,40.75166140492778,38.14894072337879,33.79043284739546,41.67884269152571,41.43332142288347,39.463910630321735,42.24289634463921
Subject34,25.09029571539249,37.62396944429365,57.88166326153841,46.405544886727164,23.587858856203887,39.105547700299205,46.328421831976215,26.54087095846147,43.195655376619804,37.32133626056255,42.527342872889356,57.32105534560626,38.97506039062514,35.13161099932257,36.962474513809696,30.56723552363475,47.64220307172934,40.09236169493663,43.335993237511666,12.973430608933233
Subject35,24.311397429196656,26.12078138871966,40.09605123061655,42.69540533960301,21.651407332332663,23.71521192469267,25.24053459816935,23.888063744196845,32.863639171191494,38.03640056499012,26.501301999585145,15.335676381456128,25.869634466054872,24.798731698216177,25.327992550031386,23.62539408404368,43.364716944582604,51.49809009776334,27.966375616847117,12.562782455175238
