,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject11,218.36968743681788,134.84454093078475,87.91049382526879,79.39165549655849,109.63018660579948,58.266196898796366,54.869998163837685,60.349238162276606,118.12617918477886,57.44627813394566,46.94549008788056,53.89323617281834,65.51291290412031,69.38740636420519,78.02983468956342,100.181834296605,109.16673107930794,88.09655232686937,69.4274011000528,19.174843774549892
Subject12,134.65336215920678,274.7910038978131,130.12298166698218,149.96254840777937,160.6221235515547,198.18502632815924,124.49151575393176,235.0283419252339,150.12733453690151,191.77644580834266,82.08986405471032,137.8027661710332,115.27527229078036,179.50764945344255,141.89528967643884,238.63478443905765,127.50256310413478,201.90417752879597,180.48849292184167,39.34070764216367
Subject13,112.74631596997243,80.14671562157662,54.18477449528305,109.42772275730898,142.81551127502544,201.58760290803463,109.3140211101092,167.97365530233347,88.51608297132755,132.16156743793397,52.82674627172097,59.94233681295511,79.02038679363125,77.11001548285934,52.5215413411346,70.55125754327041,99.09889749148155,92.6003644791293,75.85633503513472,48.614539378856726
Subject14,530.0380163596056,418.2302783651289,252.52324230376007,191.81465402385032,288.70292434646746,224.08937659305357,119.81677514653123,216.96099569091783,190.1927531785498,158.22809457600263,77.8867380444142,83.59232744534822,109.73554048137444,113.68756206120688,79.04199683912445,73.32898892534101,265.53546094140296,179.91013229798406,107.18396477312847,8.046668314137431
Subject15,147.03432732028807,780.6968830697792,140.10463109130137,144.5495052860168,644.4377574537199,421.48586442104653,132.07248495842128,201.71886906114597,122.75880184946048,256.2165211200043,181.72649939654082,87.80602865215482,173.75278701448005,154.75343462994428,197.57578792734748,116.5654948396746,125.3023069688808,115.36807373174143,168.8586272021176,228.89551262536094
Subject16,204.78149225391348,257.85321770386565,108.97388659412323,108.4196423991333,233.39582535008407,183.9988438722409,112.61711571912775,77.67841558989119,126.16138482090595,121.66566651044062,86.55541777469244,53.2809788290287,114.83274057031099,146.95235560970042,144.22535987257598,147.52293104128768,108.68710937788914,124.51761772014147,187.5713786146593,80.63046636232659
Subject17,70.03481344557348,174.5084803398898,69.38289956345703,115.11771672379304,101.02781609694858,185.50297408371412,75.69006938700349,79.1013360973164,101.21619787884762,121.43412318114282,71.49747044126269,89.09721140946635,106.41450685145084,126.37726932936344,150.30167849235025,154.9335155930599,116.56589383176006,168.84027198067005,117.03283799866206,81.04299200853906
Subject18,49.12705741248871,73.77225407693068,73.76627038713067,67.9312248599582,92.18923000975765,81.36628624725445,52.006618861154564,49.26509209098052,67.8950408879938,68.43447712808236,35.549527972603975,54.84082313791084,71.56809579928137,84.58975147200574,120.34728948167816,138.5658582930285,96.92569121888793,79.89589665530468,88.28947129247064,13.250680323204975
Subject19,25.767307443916692,56.82967819344785,53.35199750455756,91.07799445659263,22.266158397058554,20.00162513490996,44.969553639086854,74.39762285513898,77.50489087394413,80.43526138456741,62.8603755832432,177.37475647358187,83.06380219882955,132.41477695555713,47.27938866472293,102.52442910993851,80.0470758418998,77.35090896077773,116.80436214939154,13.137802985907829
Subject20,44.12776002095489,68.55848731953691,39.21697754683015,46.17417233159606,7.554120496140205,25.919236173502714,193.43629523128803,59.71452443810442,74.78839368157534,109.14652173124401,43.135159357658054,75.04781000501201,80.65516396933621,106.20984584006071,104.38906935297628,190.81100576878487,163.19727781009644,124.35565404255871,135.6206002089283,21.09841425383947
Subject21,201.19898194665302,409.81154224306806,110.4719520689955,140.7906968498573,113.7049144034016,160.73735951497568,94.35639216110908,172.71987546489268,123.94899125949847,136.48716536564194,74.90146862838533,107.18907326736553,111.84972271070785,128.68894758936366,124.21990482210563,163.68971165948668,127.12255002218427,156.93149834876513,117.3785823124135,83.80409481793451
Subject22,79.99624051710633,49.575254305450486,143.78770573534456,144.35944560860904,137.5897178015973,44.32277338929014,68.94026262852704,438.9800474782101,379.41550826226205,100.86978579110189,51.161354938584836,81.6863785341184,72.588886899216,147.70602623298862,132.10878409639,432.83227366051005,192.337643240495,260.17847607975546,135.26298308409136,13.111275856344498
Subject23,294.99404181519327,470.58197406969504,121.39160069482315,135.92064510773648,165.84550751681203,175.64798597291815,98.1734338967795,66.35629123836402,101.230526653984,103.59074506395547,72.00925777589877,60.656496004083884,111.07975683350976,116.16190028739017,102.47198247261088,120.79237259790975,140.00524160616766,110.44309213608217,138.1655735695043,23.923022081167787
Subject24,95.79138214433887,79.06307468918426,40.08680100351775,90.54857685705343,121.32107426029184,117.45254735189074,88.6613125838464,155.06117151674758,74.16331717158681,97.7719006673886,61.64631753704833,41.55939905655637,112.06879002429285,100.16853840423417,105.07678477024102,143.8424984969046,41.959136905868135,80.98829676201517,117.4857111148769,54.58014598648394
Subject25,1098.7709284329937,1528.3688045105089,213.7749165672947,234.04097376972902,233.22857890458315,255.74619503257986,90.07517647650283,192.37936807874848,130.0034927535786,263.5142964783594,75.5547758904607,72.44915668406318,147.5942302329953,258.7745040397231,77.13323055944822,110.24131616404428,226.1632308906464,130.42399280660098,146.82021804239406,33.47486660551601
Subject26,107.45671090093691,144.32898226441242,82.75054345772726,80.15341186385803,143.88892915962484,108.30293560395894,59.35841744979859,59.50760377676461,84.13949270597091,95.16805713096588,69.48180361770349,47.80275671113974,74.09274959009821,143.12257059348602,103.39006483615067,106.54896807068855,88.33966473584927,87.26094452827061,99.0648765395023,25.52423640285243
Subject27,137.5678926669309,44.943542634019195,77.02928621694888,54.65828683543194,72.61142089362284,19.469614134586877,39.78930695535357,36.487272376396675,82.90202984205487,56.466609308739216,41.11444000445727,59.66390542355518,70.42040890857066,59.644574615449784,116.74740726070245,86.8819777924835,69.45584534459611,68.18562515058677,70.93672396765346,6.289662130023342
Subject28,52.217014549167295,45.442449176455455,133.7500720830887,99.3305374265095,62.61823776445839,118.6496230999497,131.54916857464744,117.24240913151866,142.25440440628685,114.87591875269868,51.17291446750504,142.80019270091893,130.72122325863867,122.29928865857663,124.81634350431044,127.27107681335606,168.2351919665522,138.66209049506458,258.4494598892287,9.033069883290123
Subject29,289.8460586571334,180.45285448676495,111.58602317659991,87.86975382734916,90.24442966928943,104.67108559515003,47.141846493885076,56.40943245042772,93.76453159780785,96.17636349509023,65.48808535440625,65.36561204804438,114.49562011390776,362.5173784172253,117.27288946917126,135.16106920793428,83.94240817550799,103.27829554392581,115.38228960082347,30.654613659240283
Subject30,20.80433034622478,23.834951080722384,37.4425161624367,34.337699754541326,28.41828571127991,73.67094437686605,73.72687420529073,103.54327239440971,75.5514145679587,113.41386279357336,36.34168173168136,17.95439372936342,73.24619684144808,96.87346858861942,84.47906504554757,65.78857831772906,61.8607768473847,62.02096477459858,118.9272460851455,13.11403908739041
Subject31,181.13853263817322,349.2291565925882,98.33215527746125,85.02996765963225,114.86108898241643,128.97524177445575,72.3289921795259,207.6556124840786,86.78509154886977,211.8776583865162,144.27818128998746,150.75621171296152,167.76555110222034,136.2794215781555,78.94085666472505,62.50149042833078,133.82451071805534,109.25408378141066,202.46603041612119,31.281791822834016
Subject32,75.10097101173504,125.09757371797299,84.49329963212689,82.62873136769473,110.97470873638198,225.0099039396366,59.03832140702097,47.60977856080902,110.89856651852631,84.62117725664038,65.30152236011217,109.28371837026252,104.95920583638127,114.6088718770351,84.21103506595614,85.23832786937656,89.72083003205981,122.32121418300856,116.6294196483279,43.38160015859086
Subject33,131.58657168194776,146.25129167028703,92.71356567368052,147.18135499663026,154.70026802221147,86.2030692475351,59.39398774118077,90.0284718398792,83.52462603924614,80.92952227923068,55.297531944508016,106.75439641800008,88.72260091742285,130.63887246716217,103.79213158362468,85.78577662162687,92.51064141303358,96.32383259798863,101.0496849768762,94.6097956791748
Subject34,116.01986469592401,134.8601640198484,163.27565553743676,105.54635306766274,108.33062209133905,121.51210468031233,158.25795780355102,78.7842981226018,155.2532937496071,144.2052423512199,136.86192268574285,128.60050096189462,227.3846944049657,186.25232988609108,237.63276499390145,188.5883768512247,140.97719751079745,165.135916448392,253.0600238094406,100.5008640104272
Subject35,111.11930529222698,124.45108330005816,197.93405724948468,183.58470081968548,156.75094853748806,147.02884966536462,225.21627878201593,285.5519267111713,155.17455645630724,168.67818149108066,200.24220087482175,189.955937001932,151.915121606156,183.12187804344995,155.76190642861067,211.22594459138764,180.70460683265404,291.9953328936157,174.39310284252025,95.85439638649505
