,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject10,389.6577325418378,3579.70178445906,540.4955852456061,508.00483626576346,631.9593995561387,170.8623931954238,265.28033344716863,325.12179278103804,588.4109926379981,499.8534596474262,194.39157979633714,181.3878290549435,351.71163571022436,398.28385396962904,307.6572150469237,310.5828690995406,566.4474742150151,502.1968430357339,374.86659574021434,183.80701082298972
Subject11,1728.166716624203,739.628626623089,411.86265808451606,377.92930083175787,783.7509821637618,286.47286884172365,280.2439939819887,251.25755537496053,620.0221287431094,236.01892709653384,203.6494759610636,242.26986271226957,242.85312430565827,255.39449135117886,351.62240998572025,412.6943142404642,540.984279564112,443.6670291413291,252.16815487072603,93.21820394055159
Subject12,651.2638590607907,1732.778755454952,450.157861800337,538.2159200443988,1150.6706352854544,1166.2038926643459,471.56185782144826,847.1343513034951,467.1970827796434,574.9627768571744,294.02275269447983,541.5973403821897,306.9366214306001,574.117204186433,436.7706733857726,922.8697476775391,416.73869341373836,590.2318418558165,511.17408792355866,173.13766340587128
Subject13,624.8779923112393,303.60080400483247,199.94601922034803,371.4781832388075,812.2254370294991,839.8497607613376,595.265752558023,794.3178317795486,314.65250305859865,465.0842963398044,222.04863261138047,205.9215983979512,268.3339616919446,295.459549727865,176.5198617035255,294.69158003890163,329.57610771913727,271.1990947848154,258.261752419145,233.57085072479043
Subject14,2565.4890008200605,2603.069150172453,1024.6992392703685,754.6199635504138,1526.0967182068218,1467.4775656314027,563.2272052665951,791.949078128746,871.809284486053,573.187261553041,340.74307644982633,289.61365761965686,387.2415815836799,414.3413412705767,260.2384613826721,224.07881754965024,943.9027684957765,593.3308864742129,327.3461442057615,32.02152826916319
Subject15,796.4544805297794,4106.1095755794895,407.1868215995224,491.06440025738556,3718.053674359783,2498.5824359704875,676.8312120101682,877.1081865915066,250.79182270939555,892.2564310451534,825.9023384169056,379.77884779135707,571.3785453634465,492.05600477469966,722.3963496489605,446.56241423063034,320.4096017796582,280.5473897837495,532.3284347838224,1320.8285875788263
Subject16,842.229688145643,1299.1326491990817,306.8163712665457,444.3177555469931,1471.2742589889124,1141.4470566720424,363.7051017847906,292.2681828745582,381.56048194050743,364.8380416651225,381.4942346956744,211.36839362664588,338.2857757167743,760.2201562596108,478.55328542699255,577.0809584757434,473.861421528654,351.35283669807046,533.9105610741575,457.5940409603506
Subject17,356.0413115860183,1410.2962446363974,223.2512579633837,593.1248182406151,547.9342653324643,1368.9524690522853,334.99417923888365,280.8765847861546,219.88773072475004,353.975220527057,340.7499440996938,256.94661571867937,238.4101219781636,339.3305587285641,351.04207443221253,404.7038392229752,458.33010167211347,450.0727787841426,255.1988706560299,524.6779313218491
Subject18,385.37752412038674,400.7704293717017,253.8589638493902,249.80422218414137,719.474451155021,380.2392071654127,206.48547455397681,173.88486207418484,236.4781987554444,231.18558535377983,128.8555416435889,174.96206993534076,236.58591996866787,291.5267182556944,389.8339684536636,542.7357155154447,353.2741815028911,232.61416907350323,286.97849319610253,59.69639559212436
Subject19,110.6851801408278,272.8543627048997,205.70479287107315,370.8641033669504,88.42436514857596,80.5766139599912,152.3818575544083,331.6390797965258,321.35392127937536,352.7904099047978,236.90048655720557,771.8867949342529,320.6048524135218,648.7123702389317,209.98304259305374,440.7575832932084,299.25523802618534,290.3020661390029,488.3937840940624,49.755097211273636
Subject20,187.71775113350674,348.43719162407905,160.47636595763842,215.37480760859904,35.022099987639834,120.00258380501958,1182.2889931606808,264.870558922263,331.9478216219496,404.3696783055785,165.65407970732582,286.3055763536687,357.02286587634893,434.9918102809897,481.65582542848074,666.4053743386531,609.0765585655986,582.497620623968,543.2542417628988,89.69337908441858
Subject21,918.0436118248105,2476.1590082179428,422.4275495880402,426.5443600984162,434.37770809836405,858.4884851267419,466.484637095734,965.3918775322028,477.15947278774587,568.4138820891723,232.7096859482245,561.2677295763625,555.0990987366176,456.85650633165284,743.0493632638434,855.0750772158705,391.9982023680546,471.1920373275557,554.8235336567452,374.7235563406857
Subject22,385.8355197755583,243.02641645739314,639.8176689048663,530.7357943698672,724.1276622111287,189.8944353692588,359.29883041740794,1388.7320432217552,2073.378968812367,270.2179369694365,167.3714950690317,298.9420930771808,251.6852974726957,602.4782362368137,476.67271746298564,1579.4280418526166,751.2625493640909,971.4961069119826,440.4613735496324,48.576083779273645
Subject23,1255.0051547780697,3909.626280826136,431.99224338009674,409.81012738307845,629.8457085469188,568.1289741164966,361.1523232355095,207.15760774824562,283.85224485730896,289.65676019836854,207.30502967172376,213.8321820870409,301.20081824648696,378.1766203379804,317.976091421624,358.63513821041863,496.0300108932623,344.9159901532263,424.65311341455157,118.00045239860054
Subject24,665.1680620527823,333.6879287738588,144.04480772740857,407.98454954670405,621.2303860735271,478.7070396959768,334.33179775474895,749.4218320593188,235.1035390382029,344.50552951025276,225.591298037437,172.94842518477515,392.75587458523864,322.0178565065531,499.10558441961706,663.3081883586126,156.47968286235078,229.3056065964314,528.8451464025088,244.18816861944512
Subject25,3915.222553439414,4476.896643359297,687.8296981555804,788.0826706332571,872.6307437879309,714.2561276723775,227.80433356261867,1191.4131283182471,348.9328475710687,1496.8190513438537,231.46343560155304,215.3336501688694,385.0753946087128,1202.9483016122788,293.282731107398,320.1331490344953,802.2158233657109,340.3499941753174,484.95055774860253,146.1611629579957
Subject26,532.7841530831932,978.8195201371022,211.81511066559762,213.83933292085553,1037.3087951283844,689.0352480283661,143.76888718756103,186.6634525333646,185.08488878822425,260.3905321538501,248.515155842811,179.99520899774683,170.42265076045973,410.12279786295124,274.75811993201955,255.48243832337602,238.93562879726213,205.08775907017312,291.539344357248,114.99971126238601
Subject27,692.7961010579503,149.97081100713135,331.83261046560557,160.73467109647984,271.716874924525,56.602360968920664,133.86152754144132,151.47913264941542,244.5091379970885,181.3232697284711,157.62497289834477,258.5367787663992,242.97675364950905,224.86549495491724,516.5810809335362,276.2774518386293,235.77703333199497,200.07367463348893,237.20533276250882,15.995459914549814
Subject28,268.5953439211167,201.00085605900665,711.5801264570039,456.12664286569947,321.3252053297751,428.6541724032014,695.2936888646561,498.97368452731376,542.9972476529746,495.1086718980692,272.23944938840935,515.5168159741694,606.5926795298493,449.0237562950914,487.0659724124189,516.0632626467323,773.5244760518085,615.0398569780411,1784.0986361182825,58.561949323881535
Subject29,1246.3714923065459,1015.9162397463678,424.1108262224656,365.7551871974151,299.04249528801745,409.27948507794315,98.59651790027876,198.06694229768874,243.82292662094173,230.0373239954922,246.4379279816709,231.9759983655706,446.7067599105773,2304.7860039564202,436.5625954357318,451.96806774385595,178.21658189243283,308.87902057369917,318.7765701912337,121.35725175902787
Subject30,98.94600222870278,101.8045951666161,141.15355929747687,142.17336441583882,146.3513195517303,470.1898330327623,187.68591131045505,833.6693538367225,316.11935295034107,289.4355237818264,125.84325586546089,79.39336883450538,289.7113139056893,398.2080149107628,369.4625874868782,276.21734706775106,246.15966260565378,262.19175759750595,464.2304695169194,51.990278700325455
Subject31,1055.4719137609077,1650.4539131926429,366.0991695431572,313.241748275117,469.3346160682074,540.8566365116093,243.4266651890182,961.7857237177486,347.39637015048794,949.0575291284094,776.0313103566423,758.5246725133004,1031.027373140485,767.854178365661,298.30769698404885,257.3324469086079,477.270306200558,456.73493680414487,968.4338218148888,136.953915627755
Subject32,263.73595306010424,531.3404065538258,307.5200976269744,190.5284872608562,655.8436547523175,1554.0073398226612,192.86022771542534,107.87349574623431,367.9397309858395,195.0132732234377,213.57614148530558,259.72117087351285,308.73897780053693,274.29612768097155,196.2941577203833,190.16118411374885,250.48813246286798,366.038307985122,254.38295376187372,292.86873870783216
Subject33,414.16605402679284,550.7632482387099,338.7637877136541,466.18794904357446,603.9515269445511,297.539303105188,215.5835634350782,232.80569969148542,289.3007736690704,298.88799825937804,194.30894146799446,391.2060064000927,257.59504510573316,500.76897422507056,319.9794613070776,226.43756128592622,352.5366199224926,361.4930421656234,262.3251195748558,424.1003294602328
Subject34,521.5420901258432,504.09929596007504,547.7558358635669,397.10353256919774,482.4034400621909,536.1090568817942,816.0168504194834,313.97502523069926,713.2720698999111,678.1167668472941,485.8108732398649,583.4231216953291,906.3556300618616,826.9396845731925,859.986020169668,825.3026213238949,553.0970726799943,739.9721473545061,1196.3292927377508,359.36990317354537
Subject35,397.77539664636214,493.4934137596045,656.8448171068819,715.4829027739913,599.9128076077035,519.3396339224809,1051.0059007097266,1577.4011356596125,564.7603859997375,593.6884171871724,963.9869340363352,1094.4660081605139,537.4371716143073,667.3619707012125,601.022588637544,879.0103361879887,588.598278166321,1425.6108489529256,608.1791828455548,384.8602937187788
