,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject23,394.7768092875923,320.5671211844368,538.6272056124928,450.69267415933376,415.8053980293542,281.1114613914168,359.12127316325257,170.53438738464462,431.61798199697887,236.9565210697061,232.23300858929377,252.6920984755617,414.5218096992462,289.3392967715747,1361.3667534785025,1574.64897880726,510.88772846197486,415.93903935645153,290.4776385145296,23.78349724228537
Subject24,31.49329236673131,29.56640901715206,35.08771871678634,34.93257931311223,19.617562592652828,23.017315328912346,33.61620860154283,50.158531970950946,52.3705804471587,73.70482702315893,35.8469440370834,73.55698952431258,156.55967263530886,308.90535624055514,357.37980483124187,568.4553767016396,32.690623817359075,59.35124592338568,220.5300356581733,13.952022187714553
Subject25,133.7488782463664,143.90966690135951,347.5649789909708,370.054093258537,119.11445192166441,97.31954929268335,363.49117487983585,293.9420806902501,589.5413823476456,682.3261667432256,711.5431850334968,740.4923414001715,2512.8112145384903,3385.0112385500806,1463.0680358253303,3143.4684018298967,356.68101495483137,652.1190984937339,1522.0553852085577,46.19867708381908
Subject26,105.60440166282851,136.48634363545747,116.81617366011571,142.00555888250298,73.98521455253746,95.86250476546117,49.85210168884662,51.08618980480212,97.50795312434613,106.14238324570833,92.30360971925299,109.58091805271269,222.61212031285606,273.7877714549809,687.1648347625164,814.0724221864764,137.9842412160635,126.56385413723443,257.6747468252483,8.071580673110388
Subject27,57.19197013490168,62.61938950862649,64.98128299166173,60.031972733233324,45.10280777054953,42.78564317467509,37.002884381669816,23.709992904734573,54.16381693528701,43.443818590367165,14.991552815830877,27.137491968630858,35.34241252745514,27.39880589678608,56.46544388086639,93.00156194504811,65.48332486625134,58.09739603614067,35.92049939608757,6.775378734370631
Subject28,327.729197583237,204.61093995027994,119.32495653476626,78.19390131420242,59.804314109484906,164.3208879213007,95.24356557775563,49.308686830212224,167.40386575343314,149.3131532579637,47.64565305818793,50.26695231833295,133.42424626068046,124.05962158600235,69.34696323202382,242.11773524838642,99.85331321791837,201.89095541192472,131.39309746925716,20.922069371600397
Subject29,334.5022160407043,347.23349888550723,534.5811466675208,468.77354310281027,262.7552888308137,239.21900538140738,163.1424304661614,275.0056769512288,428.1207554001857,603.9726084154426,106.30942952919231,1049.848064940044,1200.8631549328768,2219.9476424662553,3457.7198462788674,6542.964159807245,565.4954641123197,744.6823597706491,2574.8658412816094,59.00299934639122
Subject30,61.5898639529427,41.898953872702414,86.3909527349996,53.17079507060153,58.837271023647645,57.01780094131086,168.35936524121948,54.911854621735586,308.34053473446806,176.0349686234119,89.41797028523406,56.64131396573368,216.7741192172754,308.9799405264345,281.6684943268887,250.93691166203652,75.04427130801687,271.61598759862505,218.51278110867833,32.475297942873325
Subject31,83.71044077035349,127.85245713848254,145.99986401239516,145.71087122367348,104.20490378419763,83.6502105596603,77.7221812817492,185.02306490950608,185.47634344403943,196.7134794949987,47.7021083128616,59.024868389923164,88.64311383824219,99.15183772862449,230.18138035775823,236.9518506629695,156.87802902221205,207.01184831214997,140.1252646271764,7.548725908631321
Subject32,333.9469965577902,165.93112470847296,206.91741483004307,220.45683358337672,101.22752394037752,98.91992173753326,183.0265466217609,238.4151759824555,283.30538770589175,322.4334196380811,173.30391189986628,1911.905504697003,381.8699857715779,559.2039738083046,413.2529024618776,971.80778815605,240.64282591488492,360.6072015782032,503.3111523100373,49.158355460860456
Subject33,38.442305007425766,36.4364804411126,48.41016274618901,38.75997698302762,41.66197401558519,30.18975072447347,44.89933634283562,109.48008550332494,64.0993568578323,99.1205502934533,23.841992774497108,86.56734306424951,50.19072095346195,93.39817284586351,166.84109408093863,115.86357196687439,39.73709631893918,36.90121525781163,61.228390890525375,21.80979644831852
Subject34,63.418599279190104,68.63970302258446,116.85546791662784,95.8882235655265,54.38499917179275,59.09505736350727,825.0804271392223,123.65386115562492,269.02466323653965,232.27928853405493,377.52889953620166,107.57368151102273,328.149398350478,104.7023324354135,208.07489304386525,107.45388001733416,156.60665884769645,74.86755718780202,136.12372246151907,65.63167503769739
Subject35,25.697702522770264,31.872796046262614,32.54218052461427,34.57028223792371,55.97716129757538,23.410885238975037,24.468043563654728,32.4848854036773,26.23032305369907,32.582904687502754,25.40581744212932,34.033410990731014,29.787472458845436,38.27019213554621,35.11535494166519,41.821770548204874,46.737354307908454,39.975805363459,35.37608767606741,9.053682709414003
