,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject10,853.2987386466056,1546.6314535552067,730.9433748168827,569.4814328606427,588.0581972737496,576.4598847835617,199.01077627478963,221.3916126839796,332.6604606927549,319.21126413720947,113.64256964934262,98.80409244544137,307.45508072205587,485.4642772250786,357.9770395111324,400.27584565414594,762.7201061787747,424.1587892753046,487.53275176157393,36.61768587071343
Subject11,649.41819940925,389.0416210725012,323.49101026632843,397.30710308213963,156.3597741415795,480.7005431983428,175.50762138582482,470.12199614570363,247.75556529358192,270.40212958222236,138.73008481499605,253.25254955733539,243.4511249333792,228.77822894304774,456.2312452752479,371.24559026273596,457.26132797751313,257.1207552868125,279.29994461492066,45.6650697676536
Subject12,339.56955669926515,368.45497279554394,282.16761715239954,275.7398361747077,193.30752694087678,414.9754374113161,176.92269296858717,1040.7166960026877,229.22263632069829,341.6742368692407,184.67106582494188,200.7912944267167,468.26635761340873,431.69268558923227,300.1705684985768,457.25692458503033,633.8264435112324,353.715759950748,358.90140835572845,83.8031624086441
Subject13,1731.357069620593,602.5392524316278,636.786138716486,434.242265815669,715.4240222876682,1085.6967182672736,629.5128938259733,729.8722778384781,322.75364579619975,308.480516208299,148.234317907987,227.74499779201315,208.78682611416255,171.27075047651135,165.83996913815673,197.84389738141397,593.305038635095,299.1998369842028,174.8494773427233,137.48536064866147
Subject14,4728.920109648297,9962.551223257035,1696.2946775802443,1987.240781153087,9457.203691037543,2321.7376955925906,1040.1538533814492,2040.8563578346343,1423.4288821259752,1154.9816299573608,642.3853493262436,811.1490920346134,1223.3293533408507,1065.3634666759497,815.9297029870312,841.3046331664214,1686.3613857138016,1134.3970035450848,1066.2670512440925,216.43882155221038
Subject15,239.52201348157053,7159.540676110097,447.1069961630445,700.5562644964011,4229.422377392393,610.4449158472571,247.27502828675463,635.7005051606791,413.8572214798699,370.00622225900247,340.7520605236911,231.40705641200591,304.23475334776435,341.063995848629,2587.8359574913047,374.5783195085248,548.8320100833649,418.00237565529363,391.9984695193906,77.77569038634472
Subject16,117.285330538816,600.9172094533952,237.19897154730117,269.27248634332113,136.42804429873527,531.0599874640585,304.85373931885545,147.251146344755,276.6493096205738,250.753143044755,157.67525792165554,168.78823374014402,388.52127959334496,277.4546320497745,237.8191855122605,353.9014026910989,267.77257327968374,330.1919107697666,262.514877030969,248.16256165157895
Subject17,1178.4667964981259,2121.1150934877996,642.9278735751453,618.0941273787458,496.8572690446358,1292.1171305976845,237.9415590068522,449.1962884832561,376.88198808537334,378.1065908698004,599.9002503674835,223.2055534757262,273.60216029531256,333.97496239607176,324.6629430483953,311.58120320153927,601.9151372566781,477.15838014871684,769.4924013463095,132.41599724127255
Subject18,174.51492256700453,115.14485778170038,143.84487555199382,271.7951111828676,90.22840291005748,128.71394170789054,115.60254785332046,153.26431417658281,140.86301687054578,207.79069398620615,930.0591763633478,126.44861912985803,227.94459241628613,145.81356143312777,383.67072803516197,450.3588912667663,216.05251567904497,170.5778239093309,226.57251627535607,12.562302657519831
Subject19,91.38049738045163,57.7232206671471,323.88114684954763,201.96614073354462,1063.0969433402613,842.309675755258,244.421961857233,118.3976407640143,270.6749523283508,244.48778279517987,501.8465213258961,662.6957254549749,557.2776739322122,310.1910503692235,292.09060828702883,462.1324502410826,259.49312637444456,258.63151956204246,491.1115506061109,46.51425056611817
Subject20,892.0393834772501,3111.7625209095086,623.8789414381853,907.5068962456281,871.0984471548554,968.6646112325407,856.3734597362802,1145.2896294792138,453.178334781478,542.8606936294163,691.2181258129618,433.84781193696455,551.4664342957935,637.4718946901689,405.26458809792,2249.505334639198,764.4627503333827,596.765765069227,490.6275793411494,331.1158038774764
Subject21,614.8438205660736,757.525945660894,146.57126732544486,119.35069672899282,198.07183975551715,437.87254718546126,134.20700849358644,369.93872850515965,103.10975535759434,111.85821662471928,58.0284897110505,105.55558712089199,143.6325749506566,145.34558945023406,378.73822504570245,236.88166234958055,143.23669167958934,123.35777734184039,197.44491204731474,153.41260946101605
Subject22,2946.4000495214286,2213.4577902492224,753.966873223734,571.5277418136913,1180.7060008896817,844.0458786936385,370.2233821257119,907.6164822432694,440.1805279169579,349.787094952565,259.12975143590717,684.9134436840104,1489.1464316150505,353.0510752939939,391.66361118325375,1111.050201447324,727.3693758416641,570.8650197758134,481.69210247615246,313.83668329008435
Subject23,651.351560937114,1021.5235592597342,420.6888916309549,324.8300560242773,320.29302762484474,647.0755589148483,709.7742803132757,179.76450307696444,640.5316334206713,356.2723381776609,295.2911844529596,155.20531251824207,301.0539986671856,876.3336308828465,280.7476102480216,276.61971545940855,489.9143621956486,298.1220331679197,365.9308335884424,102.38577707045734
Subject24,1405.3226283709898,557.7572978346738,338.5290873696118,344.4186907077767,787.3888506157822,1810.3561690205654,354.7009101015725,1282.947622213955,847.3163512726319,333.0021285233684,86.46321979645293,245.20249284283523,171.07004112158975,214.70066425332726,336.8122280614167,282.7943487136328,415.4295685768599,362.3148128545025,235.96556977890958,104.4017368317308
Subject25,2331.4584125054407,3058.994812182107,528.5300856928492,563.6152496412828,714.5176574465034,1133.2658138175345,177.4015994273404,467.89083269321634,370.3500750499605,544.1569675903726,394.4115651411081,3032.6015514589535,257.2645581105845,333.5970197683347,178.47692231259134,785.5581329300263,558.1145497692953,381.82726360019467,300.1203382958618,123.21036919051284
Subject26,1357.2643783018432,3116.1019875194506,563.7767733966476,774.5550263260253,2972.840784160764,2006.779632278944,165.2065882014271,371.6743341260458,438.93526128180514,274.57538514713974,169.7222793544224,272.3125134374095,222.34163535534725,347.22397407478763,223.82497030249493,216.98785635770025,664.7141835752736,288.1712300955109,267.29641888273596,307.4345218969011
Subject27,742.78991447887,132.7764461211934,200.13774808148173,248.6333447621687,385.1819054238675,293.979831628261,129.74480212696363,257.92491535676953,223.04001091633614,179.96825111271895,202.76516211927208,361.7447683852944,276.78993447788815,244.63575079060158,264.13439679975335,208.34266433264634,198.7238027017425,233.63633031987786,233.17366637037907,44.902403367605075
Subject28,1046.492334357631,1717.0130633332312,522.0722266851781,626.979253599239,358.72204265806147,549.5216997184593,182.87407085930957,447.56634609652565,317.00807595666447,293.17061166708305,139.4164465026587,228.7897609770105,358.07608000897903,358.18527720532956,392.3802034517724,511.8203288251398,381.3125322054346,367.78791454138855,348.42416503186473,102.57476648049384
Subject29,700.0756148261669,485.6529745054483,476.71041301182765,274.5292172060012,393.7181142867595,706.1847979079078,156.40800037603347,115.52868945046247,449.5495369469391,225.29759229329326,198.08382286781583,176.73508678372318,407.60161842056937,1069.1887083798629,365.4089395893937,301.67921749758824,174.8314425940304,331.8216621016672,347.90413055584673,109.39525560643091
Subject30,1663.7767502281085,1051.117077905802,596.5754931038286,403.9663477411882,1372.5528992804334,1115.3849148622635,558.304107578275,145.35697429614814,258.7155929417053,530.2908766115128,264.2275104287011,70.02952458726189,281.66502140961137,191.66285436702293,516.3698642745837,183.45101733692707,552.4603590682844,248.73980685861886,286.60892715339816,202.1415582905098
Subject31,134.7065903471018,767.4801299289218,320.4325122288088,382.69103219088197,317.16684156929443,609.3810367984121,164.10092896393138,732.8960994370256,403.9999632200598,659.9834637656317,605.9639912355063,494.5619578601178,403.73635685616847,527.9459168763167,369.90149763836797,335.71418910357164,591.270478792853,560.9606766045631,1031.628204295119,164.72450299843717
Subject32,504.3581749132193,320.2186239393403,158.10226869471808,286.09945640430277,140.6044351869181,526.4192409608742,99.7956829036562,249.81987415243847,269.63607078955374,320.1224154358984,382.8837866868027,589.7885962114942,411.85182757175625,520.4609383098923,257.4813662747044,354.2679893875042,242.21579161786073,341.9664572117796,476.47982138080914,85.02530101710747
Subject33,477.6528890824658,363.97273873363537,382.04490718757313,470.7011217879177,759.2044304431006,525.5764744000778,164.15637807678306,250.93694676616295,236.77637162458333,322.50243627988687,143.39540244493676,199.21227886548573,204.41085516644264,279.40049033098956,197.85131445292663,241.18765137377977,475.27954493616204,350.046590137809,279.5784185655755,423.3224036562173
Subject34,1246.1116271994683,710.3471449119378,236.4907560995971,222.71898308463597,397.71529976958317,2144.413667433027,158.2897801595615,202.0158448480151,229.88347319326977,257.92144894659475,217.6069209734969,204.3180598605894,339.382452047804,415.3190094885023,680.8835122378713,271.01530149815136,478.1692731133475,370.3092685377356,397.2334872373622,222.12759015025574
Subject35,962.4112210020143,337.95127160449573,221.29498698997392,431.8896327217185,259.06470675508626,431.18612249111504,534.2273059586025,605.1332542546846,314.19711287721685,309.1691447037133,371.90931381850254,1030.1091598308149,293.1841709245881,272.28148281863696,453.167217367984,395.5215544546197,474.3209702280744,370.5545692108336,420.19861075581264,77.47104168767733
