,EEG Fp1,EEG Fp2,EEG F3,EEG F4,EEG F7,EEG F8,EEG T3,EEG T4,EEG C3,EEG C4,EEG T5,EEG T6,EEG P3,EEG P4,EEG O1,EEG O2,EEG Fz,EEG Cz,EEG Pz,EEG A2-A1
Subject26,26.5248777735143,23.48296853218561,26.035353883188122,27.276000717970476,28.84925276435051,15.510852414387722,23.284670390988868,16.60394244691769,35.51675105488084,46.06931746819678,18.382531770981007,10.71298509099047,26.859853777049437,25.48599253412314,24.06926874151852,23.170003625113207,25.19992558164469,30.6788254594469,30.355922788288638,7.990710067877063
Subject27,68.26390745704005,67.3673647674966,99.4192700104054,85.06881081396698,38.09250410948774,27.65479123481009,25.784710335726352,21.216594323481957,48.81261456914132,50.422235666052714,14.499916704708609,18.60342108850472,28.83622202426822,28.497338722068033,21.000666692605687,20.016304421154363,137.53944781246994,59.911240223619586,30.809650210450748,8.029748327200565
Subject28,70.35232778938729,54.27224087649432,34.687798010297236,39.384527816791774,16.849573569044793,94.07435784315898,16.908190026532207,18.18041162574771,26.173066334879127,28.509915869474444,13.415857758999392,22.271031809556913,25.164396191227922,26.151808548497904,22.560588773188186,31.138314862685863,44.10273651557419,34.95143813554671,24.58373380322715,8.372134735739298
Subject29,19.25325056676991,20.899629732850403,29.166739287038446,26.708520144984345,20.145158294328766,18.666580979050998,89.58475685040342,21.257672828680303,31.15198251862233,34.70659029286218,15.531335354948434,21.205911821325074,33.14361948934201,43.78083133430748,30.16245819501472,35.259298516288844,32.15743505697106,40.94465062574039,35.16457918417346,14.908605798365365
Subject30,28.962535956396774,25.62121784003222,26.27128415583806,29.106601070138776,22.462812386460044,23.874026681605528,30.361375298149618,11.584939289296324,36.03943009753101,61.88815674880144,12.106258085427843,6.2195505728553595,30.160750320818636,22.548062167010976,17.556955272590542,17.126737332688183,36.08776153421452,31.03429546546092,24.46179891351331,8.858031276827615
Subject31,31.691331704633797,32.25826375003486,23.177071639411935,27.538432870113542,18.695267855102504,22.08244841708042,9.158612597570313,25.751977513968413,28.093005115691486,34.87489610804337,13.333877208757446,14.973022781239308,20.210257693276084,21.65836417378079,13.537012445530568,14.172691074280404,31.69779574020202,34.58978748255065,30.23338946163508,5.30214165966984
Subject32,58.951509001057964,76.68252553184206,38.15598086961922,45.082052350150086,15.777031619593528,29.675935635678446,20.214824558716753,39.27013642783062,48.09080672683828,56.577599722156215,21.079035050498703,60.581911565490536,47.42345251855718,71.40610174228497,50.686948646426856,52.76658431502582,47.440927378481625,75.74918248809192,67.48961936447577,8.726795789022168
Subject33,26.788458911809997,26.916253991909826,38.48340166063676,33.47578317810597,26.730291941591595,31.361812712049414,18.078265465900447,19.5291734354736,31.210519451492186,31.33046584437328,14.018617652641819,15.934389360301434,23.673798093370543,25.631395838091688,25.283538365258266,20.070213602520937,32.323019257414266,35.509491024424655,26.036762794593955,22.96409430328494
Subject34,25.30302026354617,26.674673625213686,57.8205200818639,29.82531617921091,15.200041460783176,36.56648295228275,30.356328290927017,16.706141914731944,38.05214504212121,25.550229048118652,40.89454451352331,34.05249976367808,27.163659039261,26.74814054978169,25.393207270038193,20.25319887701721,45.9489536404906,38.74249692271713,35.507189012751276,7.479401232270754
Subject35,45.19219475498207,56.34856101484481,49.266454745586806,67.35455345513388,49.48288624289978,28.879070415540763,29.404403438092547,26.768756944992663,39.168615110182465,43.125880270235164,27.35547445606014,25.324732932987125,33.62167118779892,31.617160292281177,35.22208063827946,36.80280197409674,98.60033650470399,55.54364319939384,36.26124143454714,7.817370564619385
